drive_id,title,parent_folder_id,drive_path,file_type,mime_type,size_bytes,modified_time,author,source_name,licence_status,reuse_decision,source_type,subject_category,original_source_url,drive_url,provenance_status,notes,signature,semantic_topics
1r_k3VvyzYuvD6D8nWq5tdDxAyZA5K0O-,Golden Dawn,1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,Golden Dawn,folder,application/vnd.google-apps.folder,,2021-02-05T11:44:44.670Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/drive/folders/1r_k3VvyzYuvD6D8nWq5tdDxAyZA5K0O-,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,f269bffc3e6ec5e59c29e853012c9c6758ff4b7a,Golden Dawn
12sggw0siKzEAIS3r2_DjzUoo7E8FPfFN,t.pdf,1r_k3VvyzYuvD6D8nWq5tdDxAyZA5K0O-,Golden Dawn/t.pdf,file,application/pdf,98805,2021-02-05T05:47:08.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/12sggw0siKzEAIS3r2_DjzUoo7E8FPfFN/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,4583ee12fcac716727e4a83a6baf214e89172324,Golden Dawn
1D4ezVHBpO3N9VfnsksgKhqWbdYWNpQbi,The_Golden_Dawn_Schem_ha-Mephoresh.pdf,1r_k3VvyzYuvD6D8nWq5tdDxAyZA5K0O-,Golden Dawn/The_Golden_Dawn_Schem_ha-Mephoresh.pdf,file,application/pdf,341591,2021-02-05T05:47:01.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1D4ezVHBpO3N9VfnsksgKhqWbdYWNpQbi/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b6831a4d14f6c5af1345edf965b03b9cf720a39f,Golden Dawn
1TxxySCv9ZKlfOj2-kQKJzo79G2k4QE-Z,Numbers_-_Their_Occult_Power_and_Mystic_Virtues_by_W._Wynn_Westcott.pdf,1r_k3VvyzYuvD6D8nWq5tdDxAyZA5K0O-,Golden Dawn/Numbers_-_Their_Occult_Power_and_Mystic_Virtues_by_W._Wynn_Westcott.pdf,file,application/pdf,820779,2021-02-05T05:46:58.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,philosophy,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1TxxySCv9ZKlfOj2-kQKJzo79G2k4QE-Z/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,2eb11134c11a06b1a284034c0f133125c99f1470,Golden Dawn; Western Occultism & Magick; Mysticism & Spirituality
1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry,1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,Masonry,folder,application/vnd.google-apps.folder,,2021-02-05T11:43:26.488Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/drive/folders/1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,daa4ca25276a5f85d57be1f5eaa3eee40064a294,Freemasonry & Masonic Orders
1EpE_eKsOH80wF0hWHctgcaQouaO_28F_,Bohemian Grove 2008 Program Booklet.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Bohemian Grove 2008 Program Booklet.pdf,file,application/pdf,4223904,2021-02-05T07:10:54.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1EpE_eKsOH80wF0hWHctgcaQouaO_28F_/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b512e7b9ccc48edb19958f873ca5dc2d41c53fe6,Freemasonry & Masonic Orders
1I69-zy98gFaya8siBOZQ8HBR7ypQsSm_,viewcontent.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/viewcontent.pdf,file,application/pdf,1039040,2021-02-05T06:04:49.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1I69-zy98gFaya8siBOZQ8HBR7ypQsSm_/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,e7e4deb9ce395b45b2159c7baeefc9556b557f48,Freemasonry & Masonic Orders
1nfWX8y1NMeYwHdZ2pD1yXbsDmpEdzJKQ,Odiorne_-_Opinions_on_Speculative_Masonry_raw.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Odiorne_-_Opinions_on_Speculative_Masonry_raw.pdf,file,application/pdf,49695297,2021-02-05T06:04:48.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1nfWX8y1NMeYwHdZ2pD1yXbsDmpEdzJKQ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,75bfff881b6fcfb54732980b76e324694bdc203e,Freemasonry & Masonic Orders
1XH4kwHPUx9LCOXQl-jdZ1vyKDgUVu7eH,Unknown_-_The_Mysticism_of_Masonry.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Unknown_-_The_Mysticism_of_Masonry.pdf,file,application/pdf,187082,2021-02-05T06:04:33.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,philosophy,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1XH4kwHPUx9LCOXQl-jdZ1vyKDgUVu7eH/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,be4dbe7e8e832493371ab9cba8c1d2be68facb59,Freemasonry & Masonic Orders; Mysticism & Spirituality
1ULp-04hdcPFCuAZAoaitjRuV9NI3rcPD,The_Master_Masons_Handbook_-_J.S.M._Ward.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/The_Master_Masons_Handbook_-_J.S.M._Ward.pdf,file,application/pdf,322023,2021-02-05T06:04:24.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1ULp-04hdcPFCuAZAoaitjRuV9NI3rcPD/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,5cd39684447066ff54056e6e5dd3b32ff0e6c9eb,Freemasonry & Masonic Orders
1S-BxVzew83p4CtaTzgPbu4_KwDvb6OOm,The_Arcane_Schools_-_John_Yarker.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/The_Arcane_Schools_-_John_Yarker.pdf,file,application/pdf,3217739,2021-02-05T06:04:21.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1S-BxVzew83p4CtaTzgPbu4_KwDvb6OOm/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,cf2196c5112a5a4bc5e19a087c504ca97f3b1c90,Freemasonry & Masonic Orders
1V1b09ok2NNKhOknxBTDPXS2t_U1YSgGQ,The_Higher_Degrees_Handbook.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/The_Higher_Degrees_Handbook.pdf,file,application/pdf,175191,2021-02-05T06:04:20.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1V1b09ok2NNKhOknxBTDPXS2t_U1YSgGQ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,e1b77bed4c5380586613023a48d472218f569ccc,Freemasonry & Masonic Orders
1m33hTKa2Kp3KYVZC5cWTFSyTE5lxmFbe,The_Fellow_Crafts_Handbook_-_J.S.M._Ward.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/The_Fellow_Crafts_Handbook_-_J.S.M._Ward.pdf,file,application/pdf,240498,2021-02-05T06:04:18.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1m33hTKa2Kp3KYVZC5cWTFSyTE5lxmFbe/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c7bf340e9c0413b3cd1d24dddf1603106fec3549,Freemasonry & Masonic Orders
1GrDksFX0vGo7puowhAO3oPEa1iVXurNA,Philosophic_Lodge_of_the_Knights_of_the_Eagle_Francken.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Philosophic_Lodge_of_the_Knights_of_the_Eagle_Francken.pdf,file,application/pdf,4570211,2021-02-05T06:04:14.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1GrDksFX0vGo7puowhAO3oPEa1iVXurNA/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c56dc92b42b9c03be689c95bf4a5cac7a56958ce,Freemasonry & Masonic Orders; Metaphysics & Philosophy
1mPisNsY7XYcy2r8fBqbj47EV6XXgjHzQ,The_Entered_Apprentice_Handbook_-_J.S.M._Ward.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/The_Entered_Apprentice_Handbook_-_J.S.M._Ward.pdf,file,application/pdf,311131,2021-02-05T06:04:13.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1mPisNsY7XYcy2r8fBqbj47EV6XXgjHzQ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,4e45263efdde5c8c20bc24bdcbd3b2842b48a915,Freemasonry & Masonic Orders
1BZ0uIleAY_b8OlQvSXG384NaYPFJa20A,Pansophic_EA_Study_Guide.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Pansophic_EA_Study_Guide.pdf,file,application/pdf,888840,2021-02-05T06:04:02.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1BZ0uIleAY_b8OlQvSXG384NaYPFJa20A/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,eeb250b1acd2d7b454e965a22a3e849bab051efc,Freemasonry & Masonic Orders
1_RNRpI0UWv5Hil1Jxaw8aiaT3ypGqpxA,Joseph_Newton_-_The_Builders_A_Story_and_Study_of_Masonary.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Joseph_Newton_-_The_Builders_A_Story_and_Study_of_Masonary.pdf,file,application/pdf,472725,2021-02-05T06:03:44.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1_RNRpI0UWv5Hil1Jxaw8aiaT3ypGqpxA/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,e0bcd1c1bb32d8ac954d1e2feb779ec68d7e38c5,Freemasonry & Masonic Orders
1kL8LVMcgbK7OQ5auEklhm-Szw4JnkBmb,Charles_W._Leadbeater_-_The_Hidden_Life_in_Freemasonry.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Charles_W._Leadbeater_-_The_Hidden_Life_in_Freemasonry.pdf,file,application/pdf,1473275,2021-02-05T06:03:43.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1kL8LVMcgbK7OQ5auEklhm-Szw4JnkBmb/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b36ec8650325c0773f2eaf6b5a3ac8d8db0e7bef,Freemasonry & Masonic Orders
1NrZUF8-XHLuREqo9EAC9f7Fku5ypRXIE,Castells_-_The_Apocalypse_of_Freemasonry.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Castells_-_The_Apocalypse_of_Freemasonry.pdf,file,application/pdf,377971,2021-02-05T06:03:37.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1NrZUF8-XHLuREqo9EAC9f7Fku5ypRXIE/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,6d6bdeca2fb56ef911286e71b2f12e3b1cb43003,Freemasonry & Masonic Orders
1dcaczNpjN8Xow_3-xAu2wOtZKmIsWFHK,Albert_Pike_-_The_Book_Of_The_Words_raw.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Albert_Pike_-_The_Book_Of_The_Words_raw.pdf,file,application/pdf,6109725,2021-02-05T06:03:35.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1dcaczNpjN8Xow_3-xAu2wOtZKmIsWFHK/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,8f7f9fac6db20353ada9676e28ce91fca05e51fa,Freemasonry & Masonic Orders
1BW09mWZImVUqmmAMCEvN_sGf5gweXWs7,Captain_William_Morgan_-_The_Mysteries_of_Freemasonry.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Captain_William_Morgan_-_The_Mysteries_of_Freemasonry.pdf,file,application/pdf,824798,2021-02-05T06:03:33.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1BW09mWZImVUqmmAMCEvN_sGf5gweXWs7/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,a1d4bccf4aecaba7b5b163800e648bbbe02eecf9,Freemasonry & Masonic Orders; Mysticism & Spirituality
1j50ysKyjUREGLgDGplFeFsiQVhiPv0mc,a_and_p_rite.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/a_and_p_rite.pdf,file,application/pdf,38319,2021-02-05T06:03:29.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1j50ysKyjUREGLgDGplFeFsiQVhiPv0mc/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b72cf9af2e4e9d4a9f530f38f2198092451e66ec,Freemasonry & Masonic Orders
1kXiJycEsR8-5YOE7orVAz79gJ13dbYbG,Albert_Pike_-_Morals_and_Dogma.pdf,1zxUqa1_3XqF1U06_7FOnz_smIwSb3Naf,Masonry/Albert_Pike_-_Morals_and_Dogma.pdf,file,application/pdf,2614713,2021-02-05T06:03:21.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1kXiJycEsR8-5YOE7orVAz79gJ13dbYbG/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,6f22f34775d5d311dc1f8ff77be16db179cc56f9,Freemasonry & Masonic Orders
1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry,1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,Palmistry,folder,application/vnd.google-apps.folder,,2021-02-05T11:31:42.770Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/drive/folders/1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,ddc81ccbb5fa73a026526057982211024de5dfc4,Palmistry & Divination
1sUI1VeJgyjfn9CrbqbJc0I-jKVVQ9lAZ,Perins_Science_of_Palamistry.pdf,1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry/Perins_Science_of_Palamistry.pdf,file,application/pdf,12235162,2021-02-05T07:32:18.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,neuroscience,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1sUI1VeJgyjfn9CrbqbJc0I-jKVVQ9lAZ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,08ee19e539b65afbe9095912e8978351cc0ebbf5,Palmistry & Divination; Science & Physics
1v9H7BChPKC1LNM494Yhn_Sup8sREMn2E,Complete_Book_Palmistry_-_By_Richard_Webster_.pdf.pdf,1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry/Complete_Book_Palmistry_-_By_Richard_Webster_.pdf.pdf,file,application/pdf,6977395,2021-02-05T07:32:16.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1v9H7BChPKC1LNM494Yhn_Sup8sREMn2E/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,0fcfdaf84ac421a5c6aa7435da0175627eebbb6c,Palmistry & Divination
1gHvdjTA9DpajmYCzu3ljjCaUGD4_K6ta,A_Treatise_of_Practical_Palmistry.pdf,1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry/A_Treatise_of_Practical_Palmistry.pdf,file,application/pdf,11233224,2021-02-05T07:32:10.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1gHvdjTA9DpajmYCzu3ljjCaUGD4_K6ta/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c08e4bb21fb46521184a7025726a03b7dfac42e4,Palmistry & Divination
1q9PQSxV9WZDBsp5b2M_Eh2AXUZyL1ZA3,Moore_s_Manual_of_up-to-date_Palmistry.pdf,1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry/Moore_s_Manual_of_up-to-date_Palmistry.pdf,file,application/pdf,1228677,2021-02-05T07:31:06.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1q9PQSxV9WZDBsp5b2M_Eh2AXUZyL1ZA3/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,77ed493951025dcf978424cf06fbe27a4b36c314,Palmistry & Divination
1OMQvWqnP8XWyDNhINP2Ac4v2ktkP3NO3,Palmistry_or_Scientific_Cheiromancy.pdf,1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry/Palmistry_or_Scientific_Cheiromancy.pdf,file,application/pdf,493563,2021-02-05T07:30:58.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1OMQvWqnP8XWyDNhINP2Ac4v2ktkP3NO3/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,4cbc92fced84484832d43c7234d6283397a0acc1,Palmistry & Divination
1eyt5yKSvDurpWG49KqK3DDEZPiAe6601,Indian_palmistry_By_Mrs._J._B._Dale.pdf,1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry/Indian_palmistry_By_Mrs._J._B._Dale.pdf,file,application/pdf,1498237,2021-02-05T07:30:54.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1eyt5yKSvDurpWG49KqK3DDEZPiAe6601/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,3e2e881bd7e8a803f5c5788aa9b35a5934e8e89e,Palmistry & Divination
1oziVpLyIR1J3aDrPO5sFx7m12P8NyDz5,Palmistry_For_All_By_Cheiro.pdf,1HpKueHcCH_Li0JDwnpLYgM9Mgxi3mKGu,Palmistry/Palmistry_For_All_By_Cheiro.pdf,file,application/pdf,2271725,2021-02-05T07:30:42.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1oziVpLyIR1J3aDrPO5sFx7m12P8NyDz5/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,fc3ef1bf041d732e666603b9aa9f4066b27c7fdf,Palmistry & Divination
1l2uPAhKf912J5Wgf9n2bWcARWuFH0au0,Astral Projection,1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,Astral Projection,folder,application/vnd.google-apps.folder,,2021-02-05T11:28:24.997Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/drive/folders/1l2uPAhKf912J5Wgf9n2bWcARWuFH0au0,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,02524114d5e162d6d7d36a5a9a4a498fbc23678c,Astral & Esoteric Cosmology
1N4eK7s8TAiOiIhDYKwTcrJhmyGu3oaXf,Robert_Crookall_-_The_Study_And_Practice_Of_Astral_Projection.pdf,1l2uPAhKf912J5Wgf9n2bWcARWuFH0au0,Astral Projection/Robert_Crookall_-_The_Study_And_Practice_Of_Astral_Projection.pdf,file,application/pdf,1207136,2021-02-05T07:30:12.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1N4eK7s8TAiOiIhDYKwTcrJhmyGu3oaXf/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,e1e0c744e79a91e4f5b82ff0d5af1446874d4ad6,Astral & Esoteric Cosmology
1D_OuWfJYl2qQ1Cpn1utY-sX6W6tYpvHK,Douglas_M._Baker_-_Techniques_Of_Astral_Projection.pdf,1l2uPAhKf912J5Wgf9n2bWcARWuFH0au0,Astral Projection/Douglas_M._Baker_-_Techniques_Of_Astral_Projection.pdf,file,application/pdf,227716,2021-02-05T07:30:08.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1D_OuWfJYl2qQ1Cpn1utY-sX6W6tYpvHK/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,85b0435041a2faf3b215f79708f6d9ace3f537c1,Astral & Esoteric Cosmology
1z0VYUpq_iG-FWRw4nOqN3lThKqbzC85m,Astral_Projection_Book_By_Donald_J._DeGracia.pdf,1l2uPAhKf912J5Wgf9n2bWcARWuFH0au0,Astral Projection/Astral_Projection_Book_By_Donald_J._DeGracia.pdf,file,application/pdf,440914,2021-02-05T07:30:05.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1z0VYUpq_iG-FWRw4nOqN3lThKqbzC85m/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,ce991e7b4effd4273e3d4ed041611a03bc233cd9,Astral & Esoteric Cosmology
